movieId,title,clean_title,genres,year
431,Carlito's Way (1993),Carlito's Way,Crime|Drama,1993
432,City Slickers II: The Legend of Curly's Gold (1994),City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,1994
433,Clean Slate (1994),Clean Slate,Comedy,1994
434,Cliffhanger (1993),Cliffhanger,Action|Adventure|Thriller,1993
435,Coneheads (1993),Coneheads,Comedy|Sci-Fi,1993
436,Color of Night (1994),Color of Night,Drama|Thriller,1994
437,Cops and Robbersons (1994),Cops and Robbersons,Comedy,1994
438,"Cowboy Way, The (1994)","Cowboy Way, The",Action|Comedy|Drama,1994
440,Dave (1993),Dave,Comedy|Romance,1993
441,Dazed and Confused (1993),Dazed and Confused,Comedy,1993
442,Demolition Man (1993),Demolition Man,Action|Adventure|Sci-Fi,1993
444,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues,Comedy|Romance,1993
445,Fatal Instinct (1993),Fatal Instinct,Comedy,1993
446,Farewell My Concubine (Ba wang bie ji) (1993),Farewell My Concubine (Ba wang bie ji),Drama|Romance,1993
448,Fearless (1993),Fearless,Drama,1993
449,Fear of a Black Hat (1994),Fear of a Black Hat,Comedy,1994
450,With Honors (1994),With Honors,Comedy|Drama,1994
451,Flesh and Bone (1993),Flesh and Bone,Drama|Mystery|Romance,1993
452,Widows' Peak (1994),Widows' Peak,Drama,1994
453,For Love or Money (1993),For Love or Money,Comedy|Romance,1993
454,"Firm, The (1993)","Firm, The",Drama|Thriller,1993
455,Free Willy (1993),Free Willy,Adventure|Children|Drama,1993
456,Fresh (1994),Fresh,Crime|Drama|Thriller,1994
457,"Fugitive, The (1993)","Fugitive, The",Thriller,1993
458,Geronimo: An American Legend (1993),Geronimo: An American Legend,Drama|Western,1993
459,"Getaway, The (1994)","Getaway, The",Action|Adventure|Crime|Drama|Romance|Thriller,1994
460,Getting Even with Dad (1994),Getting Even with Dad,Comedy,1994
461,Go Fish (1994),Go Fish,Drama|Romance,1994
464,Hard Target (1993),Hard Target,Action|Adventure|Crime|Thriller,1993
466,Hot Shots! Part Deux (1993),Hot Shots! Part Deux,Action|Comedy|War,1993
467,Live Nude Girls (1995),Live Nude Girls,Comedy,1995
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy|Romance,1995
469,"House of the Spirits, The (1993)","House of the Spirits, The",Drama|Romance,1993
470,House Party 3 (1994),House Party 3,Comedy,1994
471,"Hudsucker Proxy, The (1994)","Hudsucker Proxy, The",Comedy,1994
472,I'll Do Anything (1994),I'll Do Anything,Comedy|Drama,1994
473,In the Army Now (1994),In the Army Now,Comedy|War,1994
474,In the Line of Fire (1993),In the Line of Fire,Action|Thriller,1993
475,In the Name of the Father (1993),In the Name of the Father,Drama,1993
476,"Inkwell, The (1994)","Inkwell, The",Comedy|Drama,1994
477,What's Love Got to Do with It? (1993),What's Love Got to Do with It?,Drama|Musical,1993
478,Jimmy Hollywood (1994),Jimmy Hollywood,Comedy|Crime|Drama,1994
479,Judgment Night (1993),Judgment Night,Action|Crime|Thriller,1993
480,Jurassic Park (1993),Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1993
481,Kalifornia (1993),Kalifornia,Drama|Thriller,1993
482,Killing Zoe (1994),Killing Zoe,Crime|Drama|Thriller,1994
484,Lassie (1994),Lassie,Adventure|Children,1994
485,Last Action Hero (1993),Last Action Hero,Action|Adventure|Comedy|Fantasy,1993
486,Life with Mikey (1993),Life with Mikey,Comedy,1993
487,Lightning Jack (1994),Lightning Jack,Comedy|Western,1994
488,M. Butterfly (1993),M. Butterfly,Drama|Romance,1993
489,Made in America (1993),Made in America,Comedy,1993
490,Malice (1993),Malice,Thriller,1993
491,"Man Without a Face, The (1993)","Man Without a Face, The",Drama,1993
492,Manhattan Murder Mystery (1993),Manhattan Murder Mystery,Comedy|Mystery,1993
493,Menace II Society (1993),Menace II Society,Action|Crime|Drama,1993
494,Executive Decision (1996),Executive Decision,Action|Adventure|Thriller,1996
495,In the Realm of the Senses (Ai no corrida) (1976),In the Realm of the Senses (Ai no corrida),Drama,1976
496,What Happened Was... (1994),What Happened Was...,Comedy|Drama|Romance|Thriller,1994
497,Much Ado About Nothing (1993),Much Ado About Nothing,Comedy|Romance,1993
499,Mr. Wonderful (1993),Mr. Wonderful,Comedy|Romance,1993
500,Mrs. Doubtfire (1993),Mrs. Doubtfire,Comedy|Drama,1993
501,Naked (1993),Naked,Drama,1993
502,"Next Karate Kid, The (1994)","Next Karate Kid, The",Action|Children|Romance,1994
504,No Escape (1994),No Escape,Action|Drama|Sci-Fi,1994
505,North (1994),North,Comedy,1994
506,Orlando (1992),Orlando,Drama|Fantasy|Romance,1992
507,"Perfect World, A (1993)","Perfect World, A",Crime|Drama|Thriller,1993
508,Philadelphia (1993),Philadelphia,Drama,1993
509,"Piano, The (1993)","Piano, The",Drama|Romance,1993
510,Poetic Justice (1993),Poetic Justice,Drama,1993
511,"Program, The (1993)","Program, The",Action|Drama,1993
512,"Puppet Masters, The (1994)","Puppet Masters, The",Horror|Sci-Fi,1994
513,Radioland Murders (1994),Radioland Murders,Comedy|Mystery|Romance,1994
514,"Ref, The (1994)","Ref, The",Comedy,1994
515,"Remains of the Day, The (1993)","Remains of the Day, The",Drama|Romance,1993
516,Renaissance Man (1994),Renaissance Man,Comedy|Drama,1994
517,Rising Sun (1993),Rising Sun,Action|Drama|Mystery,1993
518,"Road to Wellville, The (1994)","Road to Wellville, The",Comedy,1994
519,RoboCop 3 (1993),RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,1993
520,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights,Comedy,1993
521,Romeo Is Bleeding (1993),Romeo Is Bleeding,Crime|Thriller,1993
522,Romper Stomper (1992),Romper Stomper,Action|Drama,1992
523,Ruby in Paradise (1993),Ruby in Paradise,Drama,1993
524,Rudy (1993),Rudy,Drama,1993
526,"Savage Nights (Nuits fauves, Les) (1992)","Savage Nights (Nuits fauves, Les)",Drama,1992
527,Schindler's List (1993),Schindler's List,Drama|War,1993
528,"Scout, The (1994)","Scout, The",Comedy|Drama,1994
529,Searching for Bobby Fischer (1993),Searching for Bobby Fischer,Drama,1993
531,"Secret Garden, The (1993)","Secret Garden, The",Children|Drama,1993
532,Serial Mom (1994),Serial Mom,Comedy|Crime|Horror,1994
533,"Shadow, The (1994)","Shadow, The",Action|Adventure|Fantasy|Mystery,1994
534,Shadowlands (1993),Shadowlands,Drama|Romance,1993
535,Short Cuts (1993),Short Cuts,Drama,1993
536,"Simple Twist of Fate, A (1994)","Simple Twist of Fate, A",Drama,1994
537,Sirens (1994),Sirens,Drama,1994
538,Six Degrees of Separation (1993),Six Degrees of Separation,Drama,1993
539,Sleepless in Seattle (1993),Sleepless in Seattle,Comedy|Drama|Romance,1993
540,Sliver (1993),Sliver,Thriller,1993
541,Blade Runner (1982),Blade Runner,Action|Sci-Fi|Thriller,1982
542,Son in Law (1993),Son in Law,Comedy|Drama|Romance,1993
543,So I Married an Axe Murderer (1993),So I Married an Axe Murderer,Comedy|Romance|Thriller,1993
544,Striking Distance (1993),Striking Distance,Action|Crime,1993
546,Super Mario Bros. (1993),Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993
547,Surviving the Game (1994),Surviving the Game,Action|Adventure|Thriller,1994
548,Terminal Velocity (1994),Terminal Velocity,Action|Mystery|Thriller,1994
549,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993
550,Threesome (1994),Threesome,Comedy|Romance,1994
551,"Nightmare Before Christmas, The (1993)","Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993
552,"Three Musketeers, The (1993)","Three Musketeers, The",Action|Adventure|Comedy|Romance,1993
553,Tombstone (1993),Tombstone,Action|Drama|Western,1993
555,True Romance (1993),True Romance,Crime|Thriller,1993
556,"War Room, The (1993)","War Room, The",Documentary,1993
558,"Pagemaster, The (1994)","Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1994
562,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,Comedy|Drama,1995
563,Germinal (1993),Germinal,Drama|Romance,1993
564,Chasers (1994),Chasers,Comedy,1994
567,Kika (1993),Kika,Comedy|Drama,1993
568,Bhaji on the Beach (1993),Bhaji on the Beach,Comedy|Drama,1993
569,Little Big League (1994),Little Big League,Comedy|Drama,1994
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)","Ciao, Professore! (Io speriamo che me la cavo)",Drama,1992
574,Spanking the Monkey (1994),Spanking the Monkey,Comedy|Drama,1994
575,"Little Rascals, The (1994)","Little Rascals, The",Children|Comedy,1994
577,Andre (1994),Andre,Adventure|Children|Drama,1994
579,"Escort, The (Scorta, La) (1993)","Escort, The (Scorta, La)",Crime|Thriller,1993
580,Princess Caraboo (1994),Princess Caraboo,Drama,1994
581,"Celluloid Closet, The (1995)","Celluloid Closet, The",Documentary,1995
583,Dear Diary (Caro Diario) (1994),Dear Diary (Caro Diario),Comedy|Drama,1994
585,"Brady Bunch Movie, The (1995)","Brady Bunch Movie, The",Comedy,1995
586,Home Alone (1990),Home Alone,Children|Comedy,1990
587,Ghost (1990),Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990
588,Aladdin (1992),Aladdin,Adventure|Animation|Children|Comedy|Musical,1992
589,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day,Action|Sci-Fi,1991
590,Dances with Wolves (1990),Dances with Wolves,Adventure|Drama|Western,1990
592,Batman (1989),Batman,Action|Crime|Thriller,1989
593,"Silence of the Lambs, The (1991)","Silence of the Lambs, The",Crime|Horror|Thriller,1991
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937
595,Beauty and the Beast (1991),Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991
596,Pinocchio (1940),Pinocchio,Animation|Children|Fantasy|Musical,1940
597,Pretty Woman (1990),Pretty Woman,Comedy|Romance,1990
599,"Wild Bunch, The (1969)","Wild Bunch, The",Adventure|Western,1969
600,Love and a .45 (1994),Love and a .45,Action|Comedy|Crime,1994
602,"Great Day in Harlem, A (1994)","Great Day in Harlem, A",Documentary,1994
605,One Fine Day (1996),One Fine Day,Drama|Romance,1996
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,Fantasy|Horror,1995
608,Fargo (1996),Fargo,Comedy|Crime|Drama|Thriller,1996
609,Homeward Bound II: Lost in San Francisco (1996),Homeward Bound II: Lost in San Francisco,Adventure|Children,1996
610,Heavy Metal (1981),Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996
612,"Pallbearer, The (1996)","Pallbearer, The",Comedy,1996
613,Jane Eyre (1996),Jane Eyre,Drama|Romance,1996
615,Bread and Chocolate (Pane e cioccolata) (1973),Bread and Chocolate (Pane e cioccolata),Comedy|Drama,1973
616,"Aristocats, The (1970)","Aristocats, The",Animation|Children,1970
617,"Flower of My Secret, The (La flor de mi secreto) (1995)","Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,1995
618,Two Much (1995),Two Much,Comedy|Romance,1995
619,Ed (1996),Ed,Comedy,1996
626,"Thin Line Between Love and Hate, A (1996)","Thin Line Between Love and Hate, A",Comedy,1996
627,"Last Supper, The (1995)","Last Supper, The",Drama|Thriller,1995
628,Primal Fear (1996),Primal Fear,Crime|Drama|Mystery|Thriller,1996
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996
632,Land and Freedom (Tierra y libertad) (1995),Land and Freedom (Tierra y libertad),Drama|War,1995
633,Denise Calls Up (1995),Denise Calls Up,Comedy,1995
634,Theodore Rex (1995),Theodore Rex,Comedy,1995
635,"Family Thing, A (1996)","Family Thing, A",Comedy|Drama,1996
636,Frisk (1995),Frisk,Drama,1995
637,Sgt. Bilko (1996),Sgt. Bilko,Comedy,1996
638,Jack and Sarah (1995),Jack and Sarah,Romance,1995
639,Girl 6 (1996),Girl 6,Comedy|Drama,1996
640,Diabolique (1996),Diabolique,Drama|Thriller,1996
645,Nelly & Monsieur Arnaud (1995),Nelly & Monsieur Arnaud,Drama,1995
647,Courage Under Fire (1996),Courage Under Fire,Action|Crime|Drama|War,1996
648,Mission: Impossible (1996),Mission: Impossible,Action|Adventure|Mystery|Thriller,1996
649,Cold Fever (Á köldum klaka) (1995),Cold Fever (Á köldum klaka),Comedy|Drama,1995
650,Moll Flanders (1996),Moll Flanders,Drama,1996
653,Dragonheart (1996),Dragonheart,Action|Adventure|Fantasy,1996
656,Eddie (1996),Eddie,Comedy,1996
661,James and the Giant Peach (1996),James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996
662,Fear (1996),Fear,Thriller,1996
663,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy,Comedy,1996
665,Underground (1995),Underground,Comedy|Drama|War,1995
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,1996
668,Song of the Little Road (Pather Panchali) (1955),Song of the Little Road (Pather Panchali),Drama,1955
670,"World of Apu, The (Apur Sansar) (1959)","World of Apu, The (Apur Sansar)",Drama,1959
671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996
673,Space Jam (1996),Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996
674,Barbarella (1968),Barbarella,Adventure|Comedy|Sci-Fi,1968
678,Some Folks Call It a Sling Blade (1993),Some Folks Call It a Sling Blade,Drama|Thriller,1993
679,"Run of the Country, The (1995)","Run of the Country, The",Drama,1995
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)","Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965
685,It's My Party (1996),It's My Party,Drama,1996
688,Operation Dumbo Drop (1995),Operation Dumbo Drop,Action|Adventure|Comedy|War,1995
691,Mrs. Winterbourne (1996),Mrs. Winterbourne,Comedy|Romance,1996
692,Solo (1996),Solo,Action|Sci-Fi|Thriller,1996
694,"Substitute, The (1996)","Substitute, The",Action|Crime|Drama,1996
695,True Crime (1996),True Crime,Mystery|Thriller,1996
697,Feeling Minnesota (1996),Feeling Minnesota,Drama|Romance,1996
698,Delta of Venus (1995),Delta of Venus,Drama,1995
700,Angus (1995),Angus,Comedy,1995
703,Boys (1996),Boys,Drama,1996
704,"Quest, The (1996)","Quest, The",Action|Adventure,1996
706,Sunset Park (1996),Sunset Park,Drama,1996
707,Mulholland Falls (1996),Mulholland Falls,Crime|Drama|Thriller,1996
708,"Truth About Cats & Dogs, The (1996)","Truth About Cats & Dogs, The",Comedy|Romance,1996
709,Oliver & Company (1988),Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988
710,Celtic Pride (1996),Celtic Pride,Comedy,1996
711,Flipper (1996),Flipper,Adventure|Children,1996
714,Dead Man (1995),Dead Man,Drama|Mystery|Western,1995
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,1995
718,"Visitors, The (Visiteurs, Les) (1993)","Visitors, The (Visiteurs, Les)",Comedy|Fantasy|Sci-Fi,1993
719,Multiplicity (1996),Multiplicity,Comedy,1996
720,Wallace & Gromit: The Best of Aardman Animation (1996),Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996
722,"Haunted World of Edward D. Wood Jr., The (1996)","Haunted World of Edward D. Wood Jr., The",Documentary,1996
724,"Craft, The (1996)","Craft, The",Drama|Fantasy|Horror|Thriller,1996
725,"Great White Hype, The (1996)","Great White Hype, The",Comedy,1996
726,Last Dance (1996),Last Dance,Drama,1996
728,Cold Comfort Farm (1995),Cold Comfort Farm,Comedy,1995
731,Heaven's Prisoners (1996),Heaven's Prisoners,Crime|Thriller,1996
733,"Rock, The (1996)","Rock, The",Action|Adventure|Thriller,1996
735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man (Dellamorte Dellamore),Horror,1994
736,Twister (1996),Twister,Action|Adventure|Romance|Thriller,1996
737,Barb Wire (1996),Barb Wire,Action|Sci-Fi,1996
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,1995
742,Thinner (1996),Thinner,Horror|Thriller,1996
743,Spy Hard (1996),Spy Hard,Comedy,1996
745,Wallace & Gromit: A Close Shave (1995),Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995
747,"Stupids, The (1996)","Stupids, The",Comedy,1996
748,"Arrival, The (1996)","Arrival, The",Action|Sci-Fi|Thriller,1996
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964
757,Ashes of Time (Dung che sai duk) (1994),Ashes of Time (Dung che sai duk),Drama,1994
759,Maya Lin: A Strong Clear Vision (1994),Maya Lin: A Strong Clear Vision,Documentary,1994
760,Stalingrad (1993),Stalingrad,Drama|War,1993
761,"Phantom, The (1996)","Phantom, The",Action|Adventure,1996
762,Striptease (1996),Striptease,Comedy|Crime,1996
764,Heavy (1995),Heavy,Drama|Romance,1995
765,Jack (1996),Jack,Comedy|Drama,1996
766,I Shot Andy Warhol (1996),I Shot Andy Warhol,Drama,1996
773,Touki Bouki (1973),Touki Bouki,Drama,1973
775,Spirits of the Dead (1968),Spirits of the Dead,Horror|Mystery,1968
778,Trainspotting (1996),Trainspotting,Comedy|Crime|Drama,1996
779,'Til There Was You (1997),'Til There Was You,Drama|Romance,1997
780,Independence Day (a.k.a. ID4) (1996),Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller,1996
781,Stealing Beauty (1996),Stealing Beauty,Drama,1996
782,"Fan, The (1996)","Fan, The",Drama|Thriller,1996
783,"Hunchback of Notre Dame, The (1996)","Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996
784,"Cable Guy, The (1996)","Cable Guy, The",Comedy|Thriller,1996
785,Kingpin (1996),Kingpin,Comedy,1996
786,Eraser (1996),Eraser,Action|Drama|Thriller,1996
788,"Nutty Professor, The (1996)","Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,1996
790,"Unforgettable Summer, An (Un été inoubliable) (1994)","Unforgettable Summer, An (Un été inoubliable)",Drama,1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)","Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,1994
795,Somebody to Love (1994),Somebody to Love,Drama,1994
798,Daylight (1996),Daylight,Action|Adventure|Drama|Thriller,1996
799,"Frighteners, The (1996)","Frighteners, The",Comedy|Horror|Thriller,1996
800,Lone Star (1996),Lone Star,Drama|Mystery|Western,1996
801,Harriet the Spy (1996),Harriet the Spy,Children|Comedy,1996
802,Phenomenon (1996),Phenomenon,Drama|Romance,1996
803,Walking and Talking (1996),Walking and Talking,Comedy|Drama|Romance,1996
804,She's the One (1996),She's the One,Comedy|Romance,1996
805,"Time to Kill, A (1996)","Time to Kill, A",Drama|Thriller,1996
806,American Buffalo (1996),American Buffalo,Crime|Drama,1996
808,Alaska (1996),Alaska,Adventure|Children,1996
809,Fled (1996),Fled,Action|Adventure,1996
810,Kazaam (1996),Kazaam,Children|Comedy|Fantasy,1996
813,Larger Than Life (1996),Larger Than Life,Comedy,1996
818,"Very Brady Sequel, A (1996)","Very Brady Sequel, A",Comedy,1996
823,"Collector, The (La collectionneuse) (1967)","Collector, The (La collectionneuse)",Drama,1967
824,Kaspar Hauser (1993),Kaspar Hauser,Drama|Mystery,1993
828,"Adventures of Pinocchio, The (1996)","Adventures of Pinocchio, The",Adventure|Children,1996
829,Joe's Apartment (1996),Joe's Apartment,Comedy|Fantasy|Musical,1996
830,"First Wives Club, The (1996)","First Wives Club, The",Comedy,1996
832,Ransom (1996),Ransom,Crime|Thriller,1996
833,High School High (1996),High School High,Comedy,1996
